Chrono;Time;MIDS Status;DLIP Saturation;TDH079;retard (ms)
259.19;00:04:19.190;;;;20
259.19;00:04:19.190;;;;20
259.22;00:04:19.220;;;;30
259.22;00:04:19.220;;;;30
259.28;00:04:19.280;;;;11
259.28;00:04:19.280;;;;10
259.42;00:04:19.420;;;;21
259.42;00:04:19.420;;;;21
259.45;00:04:19.450;;;;20
259.45;00:04:19.450;;;;20
259.67;00:04:19.670;;;;20
259.70;00:04:19.700;;;;19
259.78;00:04:19.780;;;;19
259.83;00:04:19.830;;;;8
260.21;00:04:20.210;;;;14
260.21;00:04:20.210;;;;14
260.24;00:04:20.240;;;;41
260.24;00:04:20.240;;;;21
260.29;00:04:20.290;;;;11
260.77;00:04:20.770;;;;10
260.82;00:04:20.820;;;;10
261.43;00:04:21.430;;;;20
261.68;00:04:21.680;;;;30
261.81;00:04:21.810;;;;30
262.08;00:04:22.080;;;;10
263.22;00:04:23.220;;;;10
263.22;00:04:23.220;;;;10
263.33;00:04:23.330;;;;25
264.62;00:04:24.620;;;;6
264.70;00:04:24.700;;;;9
264.70;00:04:24.700;;;;9
264.72;00:04:24.720;;;;28
264.81;00:04:24.810;;;;29
264.84;00:04:24.840;;;;28
265.19;00:04:25.190;;;;3
265.22;00:04:25.220;;;;9
265.25;00:04:25.250;;;;10
265.35;00:04:25.350;;;;1
265.82;00:04:25.820;;;;30
265.85;00:04:25.850;;;;30
265.90;00:04:25.900;;;;20
265.90;00:04:25.900;;;;20
266.00;00:04:26.000;;;;19
266.17;00:04:26.170;;;;20
266.35;00:04:26.350;;;;30
266.68;00:04:26.680;;;;10
267.82;00:04:27.820;;;;20
267.84;00:04:27.840;;;;10
268.05;00:04:28.050;;;;20
268.05;00:04:28.050;;;;20
268.33;00:04:28.330;;;;24
268.60;00:04:28.600;;;;20
268.71;00:04:28.710;;;;30
268.73;00:04:28.730;;;;20
268.73;00:04:28.730;;;;20
268.84;00:04:28.840;;;;10
268.89;00:04:28.890;;;;10
268.89;00:04:28.890;;;;10
268.94;00:04:28.940;;;;30
268.97;00:04:28.970;;;;28
268.97;00:04:28.970;;;;11
269.32;00:04:29.320;;;;20
269.37;00:04:29.370;;;;20
269.37;00:04:29.370;;;;20
269.48;00:04:29.480;;;;10
269.48;00:04:29.480;;;;10
269.53;00:04:29.530;;;;30
269.53;00:04:29.530;;;;30
269.62;00:04:29.620;;;;5
269.68;00:04:29.680;;;;30
269.70;00:04:29.700;;;;21
269.70;00:04:29.700;;;;21
269.73;00:04:29.730;;;;49
269.73;00:04:29.730;;;;48
269.76;00:04:29.760;;;;50
269.76;00:04:29.760;;;;21
269.79;00:04:29.790;;;;49
269.79;00:04:29.790;;;;21
269.82;00:04:29.820;;;;20
269.82;00:04:29.820;;;;20
269.85;00:04:29.850;;;;20
269.91;00:04:29.910;;;;30
270.01;00:04:30.010;;;;10
270.07;00:04:30.070;;;;20
270.07;00:04:30.070;;;;20
270.10;00:04:30.100;;;;20
270.10;00:04:30.100;;;;21
270.13;00:04:30.130;;;;20
270.13;00:04:30.130;;;;20
270.19;00:04:30.190;;;;21
270.22;00:04:30.220;;;;21
270.25;00:04:30.250;;;;28
270.28;00:04:30.280;;;;29
270.39;00:04:30.390;;;;30
270.39;00:04:30.390;;;;30
270.42;00:04:30.420;;;;30
270.42;00:04:30.420;;;;11
270.54;00:04:30.540;;;;20
270.54;00:04:30.540;;;;20
270.56;00:04:30.560;;;;20
270.67;00:04:30.670;;;;20
270.67;00:04:30.670;;;;20
270.70;00:04:30.700;;;;30
270.75;00:04:30.750;;;;20
270.75;00:04:30.750;;;;20
270.81;00:04:30.810;;;;10
270.81;00:04:30.810;;;;10
270.91;00:04:30.910;;;;20
270.91;00:04:30.910;;;;20
271.02;00:04:31.020;;;;29
271.02;00:04:31.020;;;;29
271.05;00:04:31.050;;;;40
271.05;00:04:31.050;;;;40
271.08;00:04:31.080;;;;40
271.11;00:04:31.110;;;;18
271.18;00:04:31.180;;;;10
271.20;00:04:31.200;;;;10
271.20;00:04:31.200;;;;10
271.25;00:04:31.250;;;;30
271.25;00:04:31.250;;;;31
271.30;00:04:31.300;;;;20
271.30;00:04:31.300;;;;20
271.43;00:04:31.430;;;;9
271.43;00:04:31.430;;;;9
271.46;00:04:31.460;;;;10
271.46;00:04:31.460;;;;10
271.80;00:04:31.800;;;;20
272.23;00:04:32.230;;;;19
272.26;00:04:32.260;;;;20
272.30;00:04:32.300;;;;10
272.78;00:04:32.780;;;;10
272.83;00:04:32.830;;;;10
273.44;00:04:33.440;;;;10
273.96;00:04:33.960;;;;18
273.98;00:04:33.980;;;;19
274.09;00:04:34.090;;;;11
274.62;00:04:34.620;;;;5
274.67;00:04:34.670;;;;19
274.70;00:04:34.700;;;;18
274.73;00:04:34.730;;;;20
274.75;00:04:34.750;;;;12
275.21;00:04:35.210;;;;23
275.24;00:04:35.240;;;;19
276.65;00:04:36.650;;;;30
276.82;00:04:36.820;;;;10
276.85;00:04:36.850;;;;10
277.20;00:04:37.200;;;;10
277.36;00:04:37.360;;;;9
277.87;00:04:37.870;;;;20
277.92;00:04:37.920;;;;20
277.92;00:04:37.920;;;;20
278.02;00:04:38.020;;;;20
278.19;00:04:38.190;;;;20
278.36;00:04:38.360;;;;10
278.69;00:04:38.690;;;;10
278.99;00:04:38.990;;;;28
278.99;00:04:38.990;;;;28
279.01;00:04:39.010;;;;47
279.65;00:04:39.650;;;;13
279.71;00:04:39.710;;;;29
279.84;00:04:39.840;;;;20
279.86;00:04:39.860;;;;20
280.07;00:04:40.070;;;;20
280.07;00:04:40.070;;;;20
280.23;00:04:40.230;;;;20
280.23;00:04:40.230;;;;20
280.35;00:04:40.350;;;;20
280.63;00:04:40.630;;;;30
280.74;00:04:40.740;;;;10
280.74;00:04:40.740;;;;10
280.85;00:04:40.850;;;;10
280.90;00:04:40.900;;;;10
280.90;00:04:40.900;;;;10
280.95;00:04:40.950;;;;10
281.33;00:04:41.330;;;;10
281.38;00:04:41.380;;;;10
281.38;00:04:41.380;;;;10
281.51;00:04:41.510;;;;30
281.51;00:04:41.510;;;;31
281.56;00:04:41.560;;;;30
281.56;00:04:41.560;;;;30
281.71;00:04:41.710;;;;9
281.71;00:04:41.710;;;;9
281.76;00:04:41.760;;;;29
281.76;00:04:41.760;;;;29
281.78;00:04:41.780;;;;19
281.81;00:04:41.810;;;;20
281.81;00:04:41.810;;;;20
281.84;00:04:41.840;;;;20
281.84;00:04:41.840;;;;20
281.87;00:04:41.870;;;;20
281.92;00:04:41.920;;;;10
282.04;00:04:42.040;;;;30
282.09;00:04:42.090;;;;20
282.09;00:04:42.090;;;;20
282.12;00:04:42.120;;;;20
282.12;00:04:42.120;;;;20
282.15;00:04:42.150;;;;20
282.15;00:04:42.150;;;;20
282.20;00:04:42.200;;;;9
282.23;00:04:42.230;;;;9
282.29;00:04:42.290;;;;10
282.40;00:04:42.400;;;;10
282.40;00:04:42.400;;;;10
282.43;00:04:42.430;;;;10
282.43;00:04:42.430;;;;10
282.56;00:04:42.560;;;;20
282.56;00:04:42.560;;;;20
282.59;00:04:42.590;;;;30
282.70;00:04:42.700;;;;30
282.70;00:04:42.700;;;;30
282.73;00:04:42.730;;;;30
282.76;00:04:42.760;;;;10
282.76;00:04:42.760;;;;10
282.82;00:04:42.820;;;;10
282.82;00:04:42.820;;;;10
282.92;00:04:42.920;;;;10
282.92;00:04:42.920;;;;10
283.03;00:04:43.030;;;;9
283.08;00:04:43.080;;;;30
283.08;00:04:43.080;;;;30
283.10;00:04:43.100;;;;20
283.13;00:04:43.130;;;;20
283.21;00:04:43.210;;;;30
283.21;00:04:43.210;;;;11
283.24;00:04:43.240;;;;39
283.27;00:04:43.270;;;;20
283.27;00:04:43.270;;;;20
283.32;00:04:43.320;;;;20
283.32;00:04:43.320;;;;20
283.45;00:04:43.450;;;;20
283.45;00:04:43.450;;;;20
283.48;00:04:43.480;;;;20
283.48;00:04:43.480;;;;20
283.99;00:04:43.990;;;;28
284.28;00:04:44.280;;;;20
284.65;00:04:44.650;;;;10
284.70;00:04:44.700;;;;30
284.72;00:04:44.720;;;;18
284.77;00:04:44.770;;;;9
284.79;00:04:44.790;;;;10
284.85;00:04:44.850;;;;29
284.85;00:04:44.850;;;;21
285.24;00:04:45.240;;;;29
285.47;00:04:45.470;;;;30
285.97;00:04:45.970;;;;10
286.11;00:04:46.110;;;;20
286.65;00:04:46.650;;;;30
286.70;00:04:46.700;;;;30
287.27;00:04:47.270;;;;30
288.83;00:04:48.830;;;;10
288.88;00:04:48.880;;;;30
288.97;00:04:48.970;;;;17
289.00;00:04:49.000;;;;28
289.00;00:04:49.000;;;;28
289.22;00:04:49.220;;;;20
289.38;00:04:49.380;;;;20
289.68;00:04:49.680;;;;30
289.68;00:04:49.680;;;;30
289.70;00:04:49.700;;;;18
289.73;00:04:49.730;;;;20
289.78;00:04:49.780;;;;9
289.78;00:04:49.780;;;;9
289.83;00:04:49.830;;;;29
289.89;00:04:49.890;;;;20
289.94;00:04:49.940;;;;24
289.94;00:04:49.940;;;;25
290.03;00:04:50.030;;;;10
290.20;00:04:50.200;;;;11
290.23;00:04:50.230;;;;20
291.00;00:04:51.000;;;;9
291.67;00:04:51.670;;;;19
291.73;00:04:51.730;;;;20
291.85;00:04:51.850;;;;10
291.88;00:04:51.880;;;;20
292.08;00:04:52.080;;;;9
292.25;00:04:52.250;;;;20
292.38;00:04:52.380;;;;30
292.65;00:04:52.650;;;;20
292.76;00:04:52.760;;;;20
292.76;00:04:52.760;;;;20
292.87;00:04:52.870;;;;20
292.92;00:04:52.920;;;;20
292.92;00:04:52.920;;;;20
292.97;00:04:52.970;;;;20
293.32;00:04:53.320;;;;5
293.35;00:04:53.350;;;;20
293.40;00:04:53.400;;;;20
293.40;00:04:53.400;;;;20
293.53;00:04:53.530;;;;20
293.53;00:04:53.530;;;;20
293.58;00:04:53.580;;;;20
293.58;00:04:53.580;;;;20
293.73;00:04:53.730;;;;20
293.73;00:04:53.730;;;;20
293.80;00:04:53.800;;;;20
293.83;00:04:53.830;;;;20
293.83;00:04:53.830;;;;20
293.85;00:04:53.850;;;;10
293.85;00:04:53.850;;;;10
293.90;00:04:53.900;;;;30
293.92;00:04:53.920;;;;1
293.98;00:04:53.980;;;;17
293.98;00:04:53.980;;;;17
294.06;00:04:54.060;;;;20
294.11;00:04:54.110;;;;20
294.11;00:04:54.110;;;;20
294.13;00:04:54.130;;;;10
294.13;00:04:54.130;;;;10
294.16;00:04:54.160;;;;10
294.16;00:04:54.160;;;;11
294.21;00:04:54.210;;;;10
294.24;00:04:54.240;;;;10
294.32;00:04:54.320;;;;30
294.42;00:04:54.420;;;;20
294.42;00:04:54.420;;;;20
294.45;00:04:54.450;;;;20
294.45;00:04:54.450;;;;20
294.57;00:04:54.570;;;;10
294.57;00:04:54.570;;;;10
294.62;00:04:54.620;;;;30
294.65;00:04:54.650;;;;19
294.70;00:04:54.700;;;;20
294.72;00:04:54.720;;;;20
294.72;00:04:54.720;;;;20
294.75;00:04:54.750;;;;20
294.78;00:04:54.780;;;;20
294.78;00:04:54.780;;;;20
294.80;00:04:54.800;;;;30
294.80;00:04:54.800;;;;30
294.83;00:04:54.830;;;;26
294.83;00:04:54.830;;;;25
294.86;00:04:54.860;;;;40
294.86;00:04:54.860;;;;40
294.93;00:04:54.930;;;;10
294.93;00:04:54.930;;;;10
295.06;00:04:55.060;;;;30
295.11;00:04:55.110;;;;30
295.11;00:04:55.110;;;;30
295.14;00:04:55.140;;;;40
295.14;00:04:55.140;;;;12
295.18;00:04:55.180;;;;3
295.23;00:04:55.230;;;;29
295.23;00:04:55.230;;;;21
295.26;00:04:55.260;;;;49
295.26;00:04:55.260;;;;28
295.28;00:04:55.280;;;;40
295.28;00:04:55.280;;;;11
295.30;00:04:55.300;;;;29
295.33;00:04:55.330;;;;10
295.33;00:04:55.330;;;;10
295.46;00:04:55.460;;;;10
295.46;00:04:55.460;;;;10
295.49;00:04:55.490;;;;10
295.49;00:04:55.490;;;;10
296.30;00:04:56.300;;;;20
296.78;00:04:56.780;;;;10
296.88;00:04:56.880;;;;29
297.27;00:04:57.270;;;;30
297.50;00:04:57.500;;;;30
297.98;00:04:57.980;;;;10
298.68;00:04:58.680;;;;30
298.73;00:04:58.730;;;;30
298.98;00:04:58.980;;;;18
298.98;00:04:58.980;;;;18
299.06;00:04:59.060;;;;19
299.06;00:04:59.060;;;;19
299.28;00:04:59.280;;;;10
299.69;00:04:59.690;;;;29
299.71;00:04:59.710;;;;19
299.79;00:04:59.790;;;;10
300.23;00:05:0.230;;;;28
300.23;00:05:0.230;;;;28
300.26;00:05:0.259;;;;28
300.26;00:05:0.259;;;;28
301.71;00:05:1.709;;;;29
301.97;00:05:1.970;;;;26
301.97;00:05:1.970;;;;25
302.06;00:05:2.060;;;;30
302.22;00:05:2.220;;;;20
303.01;00:05:3.009;;;;10
303.34;00:05:3.339;;;;26
303.74;00:05:3.740;;;;10
303.87;00:05:3.870;;;;20
303.90;00:05:3.899;;;;20
304.09;00:05:4.089;;;;10
304.40;00:05:4.399;;;;20
304.63;00:05:4.630;;;;10
304.68;00:05:4.680;;;;30
304.70;00:05:4.699;;;;18
304.70;00:05:4.699;;;;19
304.75;00:05:4.750;;;;9
304.78;00:05:4.779;;;;20
304.78;00:05:4.779;;;;20
304.82;00:05:4.819;;;;19
304.88;00:05:4.880;;;;10
304.93;00:05:4.930;;;;10
304.93;00:05:4.930;;;;10
304.98;00:05:4.980;;;;11
305.24;00:05:5.240;;;;19
305.37;00:05:5.370;;;;20
305.42;00:05:5.420;;;;20
305.42;00:05:5.420;;;;20
305.56;00:05:5.560;;;;30
305.56;00:05:5.560;;;;30
305.61;00:05:5.610;;;;30
305.61;00:05:5.610;;;;30
305.75;00:05:5.750;;;;20
305.75;00:05:5.750;;;;20
305.83;00:05:5.829;;;;30
305.85;00:05:5.850;;;;20
305.85;00:05:5.850;;;;20
305.88;00:05:5.880;;;;30
305.88;00:05:5.880;;;;30
305.93;00:05:5.930;;;;30
305.93;00:05:5.930;;;;9
305.99;00:05:5.990;;;;10
306.07;00:05:6.069;;;;10
306.12;00:05:6.120;;;;10
306.12;00:05:6.120;;;;10
306.15;00:05:6.149;;;;20
306.15;00:05:6.149;;;;20
306.17;00:05:6.170;;;;10
306.17;00:05:6.170;;;;10
306.22;00:05:6.220;;;;10
306.25;00:05:6.250;;;;10
306.45;00:05:6.449;;;;30
306.45;00:05:6.449;;;;30
306.48;00:05:6.480;;;;30
306.48;00:05:6.480;;;;30
306.59;00:05:6.589;;;;20
306.59;00:05:6.589;;;;20
306.64;00:05:6.639;;;;20
306.75;00:05:6.750;;;;30
306.75;00:05:6.750;;;;30
306.78;00:05:6.779;;;;30
306.80;00:05:6.800;;;;20
306.80;00:05:6.800;;;;20
306.83;00:05:6.829;;;;29
306.83;00:05:6.829;;;;29
306.85;00:05:6.850;;;;19
306.88;00:05:6.880;;;;20
306.88;00:05:6.880;;;;20
306.95;00:05:6.949;;;;20
306.95;00:05:6.949;;;;20
307.07;00:05:7.069;;;;10
307.12;00:05:7.120;;;;10
307.12;00:05:7.120;;;;10
307.15;00:05:7.149;;;;10
307.15;00:05:7.149;;;;9
307.24;00:05:7.240;;;;9
307.27;00:05:7.269;;;;10
307.30;00:05:7.300;;;;20
307.30;00:05:7.300;;;;20
307.32;00:05:7.319;;;;20
307.35;00:05:7.350;;;;20
307.35;00:05:7.350;;;;20
307.49;00:05:7.490;;;;30
307.49;00:05:7.490;;;;30
307.52;00:05:7.519;;;;30
307.52;00:05:7.519;;;;30
308.31;00:05:8.310;;;;10
308.90;00:05:8.899;;;;20
309.00;00:05:9.000;;;;15
309.03;00:05:9.029;;;;18
309.28;00:05:9.279;;;;10
309.52;00:05:9.519;;;;20
309.71;00:05:9.709;;;;19
309.99;00:05:9.990;;;;10
310.25;00:05:10.250;;;;10
310.69;00:05:10.690;;;;10
310.74;00:05:10.740;;;;10
311.00;00:05:11.000;;;;19
311.07;00:05:11.070;;;;9
311.30;00:05:11.300;;;;20
312.24;00:05:12.240;;;;10
312.27;00:05:12.270;;;;10
312.27;00:05:12.270;;;;10
313.35;00:05:13.350;;;;19
313.74;00:05:13.740;;;;30
313.98;00:05:13.980;;;;11
314.08;00:05:14.080;;;;20
314.23;00:05:14.230;;;;10
314.70;00:05:14.700;;;;20
314.76;00:05:14.760;;;;19
315.03;00:05:15.030;;;;20
315.25;00:05:15.250;;;;29
315.25;00:05:15.250;;;;29
315.27;00:05:15.270;;;;18
315.35;00:05:15.350;;;;10
315.76;00:05:15.760;;;;20
315.91;00:05:15.910;;;;10
316.11;00:05:16.110;;;;20
316.41;00:05:16.410;;;;10
316.65;00:05:16.650;;;;20
316.70;00:05:16.700;;;;20
316.73;00:05:16.730;;;;30
316.73;00:05:16.730;;;;30
316.81;00:05:16.810;;;;30
316.81;00:05:16.810;;;;30
316.83;00:05:16.830;;;;10
316.91;00:05:16.910;;;;30
316.95;00:05:16.950;;;;20
316.95;00:05:16.950;;;;20
317.01;00:05:17.010;;;;30
317.39;00:05:17.390;;;;20
317.44;00:05:17.440;;;;20
317.44;00:05:17.440;;;;20
317.58;00:05:17.580;;;;20
317.58;00:05:17.580;;;;20
317.64;00:05:17.640;;;;30
317.64;00:05:17.640;;;;30
317.70;00:05:17.700;;;;8
317.77;00:05:17.770;;;;21
317.77;00:05:17.770;;;;21
317.86;00:05:17.860;;;;30
317.86;00:05:17.860;;;;11
317.89;00:05:17.890;;;;40
317.89;00:05:17.890;;;;11
317.92;00:05:17.920;;;;39
317.94;00:05:17.940;;;;10
317.94;00:05:17.940;;;;10
318.00;00:05:18.000;;;;10
318.08;00:05:18.080;;;;10
318.13;00:05:18.130;;;;10
318.13;00:05:18.130;;;;10
318.16;00:05:18.160;;;;10
318.16;00:05:18.160;;;;10
318.18;00:05:18.180;;;;10
318.18;00:05:18.180;;;;10
318.24;00:05:18.240;;;;20
318.27;00:05:18.270;;;;20
318.35;00:05:18.350;;;;10
318.46;00:05:18.460;;;;10
318.46;00:05:18.460;;;;10
318.49;00:05:18.490;;;;10
318.49;00:05:18.490;;;;10
318.60;00:05:18.600;;;;10
318.60;00:05:18.600;;;;10
318.66;00:05:18.660;;;;20
318.77;00:05:18.770;;;;20
318.77;00:05:18.770;;;;20
318.79;00:05:18.790;;;;10
318.82;00:05:18.820;;;;20
318.82;00:05:18.820;;;;20
318.85;00:05:18.850;;;;20
318.85;00:05:18.850;;;;20
318.87;00:05:18.870;;;;20
318.90;00:05:18.900;;;;20
318.90;00:05:18.900;;;;20
318.98;00:05:18.980;;;;30
318.98;00:05:18.980;;;;30
319.01;00:05:19.010;;;;48
319.04;00:05:19.040;;;;29
319.09;00:05:19.090;;;;21
319.15;00:05:19.150;;;;30
319.15;00:05:19.150;;;;30
319.18;00:05:19.180;;;;31
319.18;00:05:19.180;;;;31
319.26;00:05:19.260;;;;20
319.28;00:05:19.280;;;;10
319.31;00:05:19.310;;;;10
319.31;00:05:19.310;;;;10
319.33;00:05:19.330;;;;10
319.36;00:05:19.360;;;;10
319.36;00:05:19.360;;;;10
319.52;00:05:19.520;;;;30
319.52;00:05:19.520;;;;30
319.54;00:05:19.540;;;;20
319.54;00:05:19.540;;;;20
319.66;00:05:19.660;;;;19
319.76;00:05:19.760;;;;9
319.86;00:05:19.860;;;;19
319.92;00:05:19.920;;;;19
320.32;00:05:20.320;;;;10
320.92;00:05:20.920;;;;20
321.03;00:05:21.030;;;;30
321.30;00:05:21.300;;;;20
321.53;00:05:21.530;;;;10
322.00;00:05:22.000;;;;10
322.70;00:05:22.700;;;;10
322.70;00:05:22.700;;;;9
322.76;00:05:22.760;;;;20
323.32;00:05:23.320;;;;21
323.95;00:05:23.950;;;;9
323.98;00:05:23.980;;;;20
324.03;00:05:24.030;;;;10
324.25;00:05:24.250;;;;10
324.28;00:05:24.280;;;;10
324.70;00:05:24.700;;;;19
324.70;00:05:24.700;;;;20
324.72;00:05:24.720;;;;9
324.75;00:05:24.750;;;;9
324.81;00:05:24.810;;;;9
325.24;00:05:25.240;;;;30
325.75;00:05:25.750;;;;10
325.99;00:05:25.990;;;;8
326.10;00:05:26.100;;;;20
326.24;00:05:26.240;;;;10
326.78;00:05:26.780;;;;19
327.04;00:05:27.040;;;;10
327.28;00:05:27.280;;;;29
327.28;00:05:27.280;;;;11
327.36;00:05:27.360;;;;10
327.79;00:05:27.790;;;;30
327.92;00:05:27.920;;;;10
328.12;00:05:28.120;;;;10
328.71;00:05:28.710;;;;10
328.74;00:05:28.740;;;;10
328.84;00:05:28.840;;;;30
328.84;00:05:28.840;;;;30
328.87;00:05:28.870;;;;40
328.92;00:05:28.920;;;;11
328.97;00:05:28.970;;;;20
328.97;00:05:28.970;;;;20
329.02;00:05:29.020;;;;10
329.05;00:05:29.050;;;;9
329.41;00:05:29.410;;;;20
329.47;00:05:29.470;;;;30
329.47;00:05:29.470;;;;30
329.60;00:05:29.600;;;;20
329.60;00:05:29.600;;;;20
329.63;00:05:29.630;;;;8
329.66;00:05:29.660;;;;20
329.66;00:05:29.660;;;;20
329.69;00:05:29.690;;;;9
329.72;00:05:29.720;;;;9
329.77;00:05:29.770;;;;29
329.80;00:05:29.800;;;;30
329.80;00:05:29.800;;;;30
329.83;00:05:29.830;;;;58
329.89;00:05:29.890;;;;30
329.89;00:05:29.890;;;;30
329.92;00:05:29.920;;;;30
329.92;00:05:29.920;;;;30
329.94;00:05:29.940;;;;21
329.94;00:05:29.940;;;;2
329.97;00:05:29.970;;;;30
330.01;00:05:30.010;;;;10
330.10;00:05:30.100;;;;20
330.16;00:05:30.160;;;;30
330.16;00:05:30.160;;;;30
330.19;00:05:30.190;;;;30
330.19;00:05:30.190;;;;30
330.22;00:05:30.220;;;;41
330.22;00:05:30.220;;;;41
330.25;00:05:30.250;;;;40
330.25;00:05:30.250;;;;40
330.28;00:05:30.280;;;;40
330.28;00:05:30.280;;;;11
330.37;00:05:30.370;;;;20
330.48;00:05:30.480;;;;20
330.48;00:05:30.480;;;;20
330.50;00:05:30.500;;;;10
330.50;00:05:30.500;;;;10
330.61;00:05:30.610;;;;10
330.61;00:05:30.610;;;;10
330.69;00:05:30.690;;;;30
330.79;00:05:30.790;;;;20
330.79;00:05:30.790;;;;20
330.82;00:05:30.820;;;;30
330.85;00:05:30.850;;;;30
330.85;00:05:30.850;;;;30
330.87;00:05:30.870;;;;19
330.92;00:05:30.920;;;;20
330.92;00:05:30.920;;;;20
331.01;00:05:31.010;;;;30
331.01;00:05:31.010;;;;30
331.12;00:05:31.120;;;;29
331.17;00:05:31.170;;;;20
331.17;00:05:31.170;;;;20
331.20;00:05:31.200;;;;20
331.20;00:05:31.200;;;;20
331.28;00:05:31.280;;;;20
331.31;00:05:31.310;;;;30
331.34;00:05:31.340;;;;30
331.34;00:05:31.340;;;;30
331.37;00:05:31.370;;;;40
331.37;00:05:31.370;;;;11
331.40;00:05:31.400;;;;39
331.55;00:05:31.550;;;;30
331.55;00:05:31.550;;;;30
331.58;00:05:31.580;;;;40
331.58;00:05:31.580;;;;40
333.30;00:05:33.300;;;;2
333.55;00:05:33.550;;;;20
333.95;00:05:33.950;;;;8
334.01;00:05:34.010;;;;10
334.64;00:05:34.640;;;;20
334.69;00:05:34.690;;;;10
334.71;00:05:34.710;;;;10
334.71;00:05:34.710;;;;10
334.73;00:05:34.730;;;;18
334.73;00:05:34.730;;;;18
334.76;00:05:34.760;;;;20
334.76;00:05:34.760;;;;20
334.79;00:05:34.790;;;;30
335.24;00:05:35.240;;;;18
335.24;00:05:35.240;;;;18
335.35;00:05:35.350;;;;30
336.01;00:05:36.010;;;;30
336.04;00:05:36.040;;;;10
336.26;00:05:36.260;;;;10
336.30;00:05:36.300;;;;20
337.77;00:05:37.770;;;;20
338.00;00:05:38.000;;;;10
338.13;00:05:38.130;;;;30
338.25;00:05:38.250;;;;10
338.79;00:05:38.790;;;;10
338.99;00:05:38.990;;;;19
339.02;00:05:39.020;;;;19
339.02;00:05:39.020;;;;19
339.05;00:05:39.050;;;;10
339.30;00:05:39.300;;;;19
339.64;00:05:39.640;;;;20
339.72;00:05:39.720;;;;10
339.75;00:05:39.750;;;;9
339.78;00:05:39.780;;;;10
339.80;00:05:39.800;;;;10
339.94;00:05:39.940;;;;21
340.13;00:05:40.130;;;;10
340.21;00:05:40.210;;;;13
340.24;00:05:40.240;;;;20
340.72;00:05:40.720;;;;10
340.77;00:05:40.770;;;;30
340.85;00:05:40.850;;;;10
340.85;00:05:40.850;;;;10
340.90;00:05:40.900;;;;30
340.95;00:05:40.950;;;;29
341.00;00:05:41.000;;;;30
341.00;00:05:41.000;;;;30
341.05;00:05:41.050;;;;30
341.44;00:05:41.440;;;;30
341.49;00:05:41.490;;;;20
341.49;00:05:41.490;;;;20
341.62;00:05:41.620;;;;20
341.62;00:05:41.620;;;;20
341.68;00:05:41.680;;;;20
341.68;00:05:41.680;;;;20
341.71;00:05:41.710;;;;20
341.81;00:05:41.810;;;;10
341.81;00:05:41.810;;;;10
341.91;00:05:41.910;;;;20
341.91;00:05:41.910;;;;20
341.93;00:05:41.930;;;;10
341.93;00:05:41.930;;;;10
341.96;00:05:41.960;;;;19
341.96;00:05:41.960;;;;19
341.99;00:05:41.990;;;;20
342.02;00:05:42.020;;;;10
342.12;00:05:42.120;;;;20
342.17;00:05:42.170;;;;10
342.17;00:05:42.170;;;;10
342.20;00:05:42.200;;;;10
342.20;00:05:42.200;;;;10
342.23;00:05:42.230;;;;9
342.30;00:05:42.300;;;;20
342.30;00:05:42.300;;;;20
342.38;00:05:42.380;;;;10
342.50;00:05:42.500;;;;20
342.50;00:05:42.500;;;;20
342.53;00:05:42.530;;;;30
342.53;00:05:42.530;;;;30
342.64;00:05:42.640;;;;30
342.64;00:05:42.640;;;;30
342.72;00:05:42.720;;;;30
342.80;00:05:42.800;;;;10
342.80;00:05:42.800;;;;10
342.83;00:05:42.830;;;;10
342.86;00:05:42.860;;;;10
342.86;00:05:42.860;;;;10
342.94;00:05:42.940;;;;20
342.94;00:05:42.940;;;;20
343.02;00:05:43.020;;;;10
343.02;00:05:43.020;;;;10
343.14;00:05:43.140;;;;20
343.20;00:05:43.200;;;;30
343.20;00:05:43.200;;;;30
343.23;00:05:43.230;;;;31
343.23;00:05:43.230;;;;31
343.30;00:05:43.300;;;;20
343.32;00:05:43.320;;;;11
343.35;00:05:43.350;;;;10
343.35;00:05:43.350;;;;10
343.37;00:05:43.370;;;;30
343.40;00:05:43.400;;;;30
343.40;00:05:43.400;;;;30
343.42;00:05:43.420;;;;20
343.56;00:05:43.560;;;;10
343.56;00:05:43.560;;;;10
343.59;00:05:43.590;;;;10
343.59;00:05:43.590;;;;10
344.65;00:05:44.650;;;;30
344.70;00:05:44.700;;;;20
344.73;00:05:44.730;;;;19
344.83;00:05:44.830;;;;28
345.21;00:05:45.210;;;;12
345.24;00:05:45.240;;;;20
345.56;00:05:45.560;;;;10
345.97;00:05:45.970;;;;20
346.02;00:05:46.020;;;;10
346.73;00:05:46.730;;;;20
346.73;00:05:46.730;;;;20
346.76;00:05:46.760;;;;30
346.76;00:05:46.760;;;;29
346.79;00:05:46.790;;;;29
346.82;00:05:46.820;;;;30
347.27;00:05:47.270;;;;29
347.37;00:05:47.370;;;;19
348.32;00:05:48.320;;;;20
348.98;00:05:48.980;;;;18
349.69;00:05:49.690;;;;20
349.72;00:05:49.720;;;;19
349.78;00:05:49.780;;;;10
349.84;00:05:49.840;;;;28
349.84;00:05:49.840;;;;29
350.02;00:05:50.020;;;;21
350.14;00:05:50.140;;;;10
350.22;00:05:50.220;;;;16
350.22;00:05:50.220;;;;16
350.28;00:05:50.280;;;;30
