Chrono;Time;MIDS Status;DLIP Saturation;TDH029;retard (ms)
190.7814;00:03:10.781;;;;9
190.7818;00:03:10.781;;;;9
190.7939;00:03:10.793;;;;8
190.7944;00:03:10.794;;;;8
190.8015;00:03:10.801;;;;9
190.8019;00:03:10.801;;;;9
190.8140;00:03:10.814;;;;8
190.8144;00:03:10.814;;;;8
190.8215;00:03:10.821;;;;9
190.8219;00:03:10.821;;;;9
190.8341;00:03:10.834;;;;8
190.8345;00:03:10.834;;;;8
190.8416;00:03:10.841;;;;9
190.8421;00:03:10.842;;;;9
190.8542;00:03:10.854;;;;8
190.8546;00:03:10.854;;;;8
190.8617;00:03:10.861;;;;9
190.8621;00:03:10.862;;;;9
190.8743;00:03:10.874;;;;8
190.8747;00:03:10.874;;;;8
190.8818;00:03:10.881;;;;9
190.8823;00:03:10.882;;;;9
190.8944;00:03:10.894;;;;8
190.8948;00:03:10.894;;;;8
190.9019;00:03:10.901;;;;9
190.9023;00:03:10.902;;;;9
190.9145;00:03:10.914;;;;8
190.9148;00:03:10.914;;;;8
190.9219;00:03:10.921;;;;9
190.9224;00:03:10.922;;;;9
190.9345;00:03:10.934;;;;8
190.9349;00:03:10.934;;;;8
190.9421;00:03:10.942;;;;9
190.9425;00:03:10.942;;;;9
190.9546;00:03:10.954;;;;8
190.9550;00:03:10.955;;;;8
190.9621;00:03:10.962;;;;9
190.9626;00:03:10.962;;;;9
190.9747;00:03:10.974;;;;8
190.9751;00:03:10.975;;;;8
190.9823;00:03:10.982;;;;9
190.9827;00:03:10.982;;;;9
190.9948;00:03:10.994;;;;8
190.9952;00:03:10.995;;;;8
191.0023;00:03:11.002;;;;9
191.0027;00:03:11.002;;;;9
191.0148;00:03:11.014;;;;8
191.0152;00:03:11.015;;;;9
191.0224;00:03:11.022;;;;9
191.0229;00:03:11.022;;;;9
191.0349;00:03:11.034;;;;9
191.0353;00:03:11.035;;;;9
191.0425;00:03:11.042;;;;9
191.0429;00:03:11.042;;;;9
191.0550;00:03:11.055;;;;9
191.0554;00:03:11.055;;;;9
191.0626;00:03:11.062;;;;9
191.0630;00:03:11.063;;;;9
191.0751;00:03:11.075;;;;9
191.0755;00:03:11.075;;;;9
191.0826;00:03:11.082;;;;9
191.0831;00:03:11.083;;;;9
191.0952;00:03:11.095;;;;9
191.0956;00:03:11.095;;;;8
191.1027;00:03:11.102;;;;9
191.1032;00:03:11.103;;;;9
191.1153;00:03:11.115;;;;9
191.1156;00:03:11.115;;;;8
191.1228;00:03:11.122;;;;9
191.1233;00:03:11.123;;;;9
191.1353;00:03:11.135;;;;9
191.1357;00:03:11.135;;;;9
191.1429;00:03:11.142;;;;9
191.1434;00:03:11.143;;;;9
191.1554;00:03:11.155;;;;9
191.1558;00:03:11.155;;;;9
191.1630;00:03:11.163;;;;9
191.1634;00:03:11.163;;;;9
191.1754;00:03:11.175;;;;9
191.1758;00:03:11.175;;;;9
191.1831;00:03:11.183;;;;9
191.1836;00:03:11.183;;;;9
191.1955;00:03:11.195;;;;9
191.1959;00:03:11.195;;;;9
191.2032;00:03:11.203;;;;9
191.2036;00:03:11.203;;;;9
191.2156;00:03:11.215;;;;9
191.2159;00:03:11.215;;;;9
191.2233;00:03:11.223;;;;9
191.2237;00:03:11.223;;;;9
191.2356;00:03:11.235;;;;9
191.2360;00:03:11.236;;;;9
191.2433;00:03:11.243;;;;9
191.2438;00:03:11.243;;;;9
191.2557;00:03:11.255;;;;9
191.2561;00:03:11.256;;;;9
191.2634;00:03:11.263;;;;9
191.2639;00:03:11.263;;;;9
191.2757;00:03:11.275;;;;9
191.2761;00:03:11.276;;;;9
191.2835;00:03:11.283;;;;9
191.2839;00:03:11.283;;;;9
191.2958;00:03:11.295;;;;9
191.2962;00:03:11.296;;;;9
191.3036;00:03:11.303;;;;9
191.3041;00:03:11.304;;;;9
191.3159;00:03:11.315;;;;9
191.3163;00:03:11.316;;;;9
191.3237;00:03:11.323;;;;9
191.3241;00:03:11.324;;;;9
191.3359;00:03:11.335;;;;9
191.3363;00:03:11.336;;;;9
191.3438;00:03:11.343;;;;9
191.3442;00:03:11.344;;;;9
191.3560;00:03:11.356;;;;9
191.3564;00:03:11.356;;;;9
191.3638;00:03:11.363;;;;9
191.3643;00:03:11.364;;;;9
191.3761;00:03:11.376;;;;9
191.3764;00:03:11.376;;;;9
191.3839;00:03:11.383;;;;9
191.3844;00:03:11.384;;;;9
191.3961;00:03:11.396;;;;9
191.3965;00:03:11.396;;;;9
191.4040;00:03:11.404;;;;9
191.4045;00:03:11.404;;;;9
191.4162;00:03:11.416;;;;9
191.4165;00:03:11.416;;;;9
191.4241;00:03:11.424;;;;9
191.4246;00:03:11.424;;;;9
191.4363;00:03:11.436;;;;9
191.4366;00:03:11.436;;;;9
191.4442;00:03:11.444;;;;9
191.4447;00:03:11.444;;;;9
191.4563;00:03:11.456;;;;9
191.4567;00:03:11.456;;;;9
191.4643;00:03:11.464;;;;9
191.4647;00:03:11.464;;;;9
191.4764;00:03:11.476;;;;9
191.4768;00:03:11.476;;;;9
191.4844;00:03:11.484;;;;9
191.4848;00:03:11.484;;;;9
191.4964;00:03:11.496;;;;9
191.4968;00:03:11.496;;;;9
191.5044;00:03:11.504;;;;9
191.5049;00:03:11.504;;;;9
191.5165;00:03:11.516;;;;9
191.5169;00:03:11.516;;;;9
191.5245;00:03:11.524;;;;9
191.5250;00:03:11.525;;;;9
191.5366;00:03:11.536;;;;9
191.5370;00:03:11.537;;;;9
191.5446;00:03:11.544;;;;9
191.5451;00:03:11.545;;;;9
191.5567;00:03:11.556;;;;9
191.5571;00:03:11.557;;;;9
191.5647;00:03:11.564;;;;9
191.5652;00:03:11.565;;;;9
191.5768;00:03:11.576;;;;9
191.5772;00:03:11.577;;;;9
191.5848;00:03:11.584;;;;9
191.5853;00:03:11.585;;;;9
191.5970;00:03:11.597;;;;9
191.5974;00:03:11.597;;;;9
191.6049;00:03:11.604;;;;9
191.6053;00:03:11.605;;;;9
191.6171;00:03:11.617;;;;9
191.6175;00:03:11.617;;;;9
191.6249;00:03:11.624;;;;9
191.6253;00:03:11.625;;;;9
191.6371;00:03:11.637;;;;9
191.6375;00:03:11.637;;;;9
191.6450;00:03:11.645;;;;9
191.6454;00:03:11.645;;;;9
191.6573;00:03:11.657;;;;9
191.6576;00:03:11.657;;;;9
191.6650;00:03:11.665;;;;9
191.6654;00:03:11.665;;;;9
191.6773;00:03:11.677;;;;9
191.6776;00:03:11.677;;;;9
191.6851;00:03:11.685;;;;9
191.6855;00:03:11.685;;;;9
191.6973;00:03:11.697;;;;9
191.6977;00:03:11.697;;;;9
191.7052;00:03:11.705;;;;9
191.7056;00:03:11.705;;;;9
191.7174;00:03:11.717;;;;9
191.7177;00:03:11.717;;;;9
191.7254;00:03:11.725;;;;9
191.7258;00:03:11.725;;;;9
191.7376;00:03:11.737;;;;9
191.7379;00:03:11.737;;;;9
191.7454;00:03:11.745;;;;9
191.7459;00:03:11.745;;;;9
191.7576;00:03:11.757;;;;9
191.7580;00:03:11.758;;;;9
191.7655;00:03:11.765;;;;9
191.7659;00:03:11.765;;;;9
191.7777;00:03:11.777;;;;9
191.7781;00:03:11.778;;;;9
191.7856;00:03:11.785;;;;9
191.7860;00:03:11.786;;;;9
191.7978;00:03:11.797;;;;9
191.7982;00:03:11.798;;;;9
191.8057;00:03:11.805;;;;9
191.8061;00:03:11.806;;;;9
191.8179;00:03:11.817;;;;9
191.8183;00:03:11.818;;;;9
191.8258;00:03:11.825;;;;9
191.8263;00:03:11.826;;;;9
191.8380;00:03:11.838;;;;9
191.8384;00:03:11.838;;;;9
191.8458;00:03:11.845;;;;9
191.8463;00:03:11.846;;;;9
191.8581;00:03:11.858;;;;9
191.8585;00:03:11.858;;;;10
191.8659;00:03:11.865;;;;9
191.8664;00:03:11.866;;;;9
191.8781;00:03:11.878;;;;10
191.8786;00:03:11.878;;;;10
191.8793;00:03:11.879;;;;16937
191.8800;00:03:11.880;;;;16938
191.8806;00:03:11.880;0,5;0;0,5
191.8806;00:03:11.880;;;;14942
191.8810;00:03:11.881;0,5;1;0,5
191.8810;00:03:11.881;;;;14943
191.8856;00:03:11.885;;;;9
191.8857;00:03:11.885;;;;9
191.8979;00:03:11.897;;;;9
191.8980;00:03:11.898;;;;9
191.8991;00:03:11.899;;;;16957
191.8997;00:03:11.899;;;;16957
191.9003;00:03:11.900;0,5;1;0,5
191.9003;00:03:11.900;;;;14942
191.9007;00:03:11.900;0,5;1;0,5
191.9007;00:03:11.900;;;;14942
191.9057;00:03:11.905;;;;9
191.9058;00:03:11.905;;;;9
191.9180;00:03:11.918;;;;9
191.9181;00:03:11.918;;;;9
191.9191;00:03:11.919;;;;16977
191.9198;00:03:11.919;;;;16977
191.9203;00:03:11.920;0,5;1;0,5
191.9203;00:03:11.920;;;;14942
191.9207;00:03:11.920;0,5;1;0,5
191.9207;00:03:11.920;;;;14942
191.9258;00:03:11.925;;;;9
191.9258;00:03:11.925;;;;9
191.9381;00:03:11.938;;;;9
191.9382;00:03:11.938;;;;9
191.9390;00:03:11.939;0,5;1;0,5
191.9390;00:03:11.939;;;;14941
191.9394;00:03:11.939;0,5;1;0,5
191.9394;00:03:11.939;;;;14941
191.9400;00:03:11.940;;;;16997
191.9405;00:03:11.940;;;;16998
191.9458;00:03:11.945;;;;9
191.9459;00:03:11.945;;;;9
191.9582;00:03:11.958;;;;9
191.9582;00:03:11.958;;;;9
191.9591;00:03:11.959;0,5;1;0,5
191.9591;00:03:11.959;;;;14941
191.9595;00:03:11.959;0,5;1;0,5
191.9595;00:03:11.959;;;;14941
191.9601;00:03:11.960;;;;17017
191.9607;00:03:11.960;;;;17018
191.9660;00:03:11.966;;;;9
191.9661;00:03:11.966;;;;9
191.9783;00:03:11.978;;;;8
191.9784;00:03:11.978;;;;8
191.9791;00:03:11.979;0,5;1;0,5
191.9791;00:03:11.979;;;;14941
191.9795;00:03:11.979;0,5;1;0,5
191.9795;00:03:11.979;;;;14941
191.9802;00:03:11.980;;;;17037
191.9806;00:03:11.980;;;;17038
191.9860;00:03:11.986;;;;9
191.9861;00:03:11.986;;;;9
191.9983;00:03:11.998;;;;8
191.9984;00:03:11.998;;;;8
191.9991;00:03:11.999;0,5;1;0,5
191.9992;00:03:11.999;;;;14940
191.9995;00:03:11.999;0,5;1;0,5
191.9996;00:03:11.999;;;;14941
192.0002;00:03:12.000;;;;17057
192.0005;00:03:12.000;;;;17057
192.0061;00:03:12.006;;;;9
192.0062;00:03:12.006;;;;9
192.0184;00:03:12.018;;;;8
192.0185;00:03:12.018;;;;8
192.0193;00:03:12.019;0,5;1;0,5
192.0193;00:03:12.019;;;;14941
192.0197;00:03:12.019;0,5;1;0,5
192.0197;00:03:12.019;;;;14941
192.0204;00:03:12.020;;;;17077
192.0210;00:03:12.021;;;;17078
192.0262;00:03:12.026;;;;9
192.0263;00:03:12.026;;;;9
192.0385;00:03:12.038;;;;8
192.0386;00:03:12.038;;;;8
192.0392;00:03:12.039;0,5;1;0,5
192.0393;00:03:12.039;;;;14940
192.0396;00:03:12.039;0,5;1;0,5
192.0396;00:03:12.039;;;;14940
192.0402;00:03:12.040;;;;17097
192.0407;00:03:12.040;;;;17097
192.0463;00:03:12.046;;;;9
192.0464;00:03:12.046;;;;9
192.0586;00:03:12.058;;;;9
192.0587;00:03:12.058;;;;9
192.0592;00:03:12.059;0,5;1;0,5
192.0593;00:03:12.059;;;;14940
192.0596;00:03:12.059;0,5;1;0,5
192.0596;00:03:12.059;;;;14940
192.0602;00:03:12.060;;;;17117
192.0608;00:03:12.060;;;;17117
192.0664;00:03:12.066;;;;9
192.0665;00:03:12.066;;;;9
192.0787;00:03:12.078;;;;8
192.0788;00:03:12.078;;;;8
192.0795;00:03:12.079;0,5;1;0,5
192.0795;00:03:12.079;;;;14940
192.0800;00:03:12.080;0,5;1;0,5
192.0800;00:03:12.080;;;;14941
192.0806;00:03:12.080;;;;17137
192.0810;00:03:12.081;;;;17137
192.0865;00:03:12.086;;;;9
192.0866;00:03:12.086;;;;9
192.0988;00:03:12.098;;;;9
192.0989;00:03:12.098;;;;9
192.1066;00:03:12.106;;;;9
192.1067;00:03:12.106;;;;9
192.1189;00:03:12.118;;;;10
192.1190;00:03:12.119;;;;10
192.1267;00:03:12.126;;;;9
192.1268;00:03:12.126;;;;9
192.1390;00:03:12.139;;;;10
192.1391;00:03:12.139;;;;10
192.1449;00:03:12.144;0,5;0,5;1
192.1468;00:03:12.146;;;;9
192.1469;00:03:12.146;;;;9
192.1591;00:03:12.159;;;;10
192.1592;00:03:12.159;;;;10
192.1669;00:03:12.166;;;;9
192.1669;00:03:12.166;;;;9
192.1792;00:03:12.179;;;;10
192.1793;00:03:12.179;;;;10
192.1870;00:03:12.187;;;;9
192.1870;00:03:12.187;;;;9
192.1992;00:03:12.199;;;;10
192.1993;00:03:12.199;;;;10
192.2070;00:03:12.207;;;;9
192.2072;00:03:12.207;;;;9
192.2193;00:03:12.219;;;;10
192.2194;00:03:12.219;;;;10
192.2272;00:03:12.227;;;;9
192.2272;00:03:12.227;;;;9
192.2394;00:03:12.239;;;;10
192.2395;00:03:12.239;;;;10
192.2472;00:03:12.247;;;;9
192.2473;00:03:12.247;;;;9
192.2595;00:03:12.259;;;;10
192.2596;00:03:12.259;;;;10
192.2673;00:03:12.267;;;;9
192.2674;00:03:12.267;;;;9
192.2796;00:03:12.279;;;;10
192.2797;00:03:12.279;;;;10
192.2874;00:03:12.287;;;;9
192.2875;00:03:12.287;;;;9
192.2997;00:03:12.299;;;;10
192.2997;00:03:12.299;;;;10
192.3075;00:03:12.307;;;;9
192.3076;00:03:12.307;;;;9
192.3198;00:03:12.319;;;;10
192.3198;00:03:12.319;;;;10
192.3276;00:03:12.327;;;;9
192.3276;00:03:12.327;;;;9
192.3398;00:03:12.339;;;;10
192.3399;00:03:12.339;;;;10
192.3476;00:03:12.347;;;;9
192.3477;00:03:12.347;;;;9
192.3599;00:03:12.359;;;;10
192.3600;00:03:12.360;;;;10
192.3677;00:03:12.367;;;;9
192.3678;00:03:12.367;;;;9
192.3800;00:03:12.380;;;;10
192.3801;00:03:12.380;;;;10
192.3878;00:03:12.387;;;;9
192.3879;00:03:12.387;;;;9
192.4001;00:03:12.400;;;;10
192.4002;00:03:12.400;;;;10
192.4079;00:03:12.407;;;;9
192.4080;00:03:12.408;;;;9
192.4202;00:03:12.420;;;;10
192.4203;00:03:12.420;;;;10
192.4280;00:03:12.428;;;;9
192.4281;00:03:12.428;;;;9
192.4403;00:03:12.440;;;;10
192.4404;00:03:12.440;;;;10
192.4481;00:03:12.448;;;;9
192.4482;00:03:12.448;;;;9
192.4604;00:03:12.460;;;;10
192.4604;00:03:12.460;;;;10
192.4682;00:03:12.468;;;;9
192.4683;00:03:12.468;;;;9
192.4805;00:03:12.480;;;;10
192.4805;00:03:12.480;;;;10
192.4882;00:03:12.488;;;;9
192.4883;00:03:12.488;;;;9
192.5005;00:03:12.500;;;;10
192.5006;00:03:12.500;;;;10
192.5083;00:03:12.508;;;;9
192.5084;00:03:12.508;;;;9
192.5206;00:03:12.520;;;;10
192.5207;00:03:12.520;;;;10
192.5284;00:03:12.528;;;;9
192.5285;00:03:12.528;;;;9
192.5407;00:03:12.540;;;;10
192.5408;00:03:12.540;;;;10
192.5485;00:03:12.548;;;;9
192.5486;00:03:12.548;;;;9
192.5608;00:03:12.560;;;;10
192.5609;00:03:12.560;;;;10
192.5686;00:03:12.568;;;;9
192.5687;00:03:12.568;;;;9
192.5809;00:03:12.580;;;;10
192.5810;00:03:12.581;;;;10
192.5887;00:03:12.588;;;;9
192.5888;00:03:12.588;;;;9
192.6010;00:03:12.601;;;;10
192.6010;00:03:12.601;;;;10
192.6088;00:03:12.608;;;;9
192.6088;00:03:12.608;;;;9
192.6211;00:03:12.621;;;;10
192.6212;00:03:12.621;;;;10
192.6288;00:03:12.628;;;;9
192.6289;00:03:12.628;;;;9
192.6412;00:03:12.641;;;;10
192.6413;00:03:12.641;;;;10
192.6489;00:03:12.648;;;;9
192.6490;00:03:12.649;;;;9
192.6612;00:03:12.661;;;;10
192.6613;00:03:12.661;;;;10
192.6690;00:03:12.669;;;;9
192.6691;00:03:12.669;;;;9
192.6813;00:03:12.681;;;;10
192.6814;00:03:12.681;;;;10
192.6891;00:03:12.689;;;;9
192.6892;00:03:12.689;;;;9
192.7014;00:03:12.701;;;;10
192.7015;00:03:12.701;;;;10
192.7092;00:03:12.709;;;;9
192.7093;00:03:12.709;;;;9
192.7215;00:03:12.721;;;;10
192.7216;00:03:12.721;;;;10
192.7292;00:03:12.729;;;;9
192.7293;00:03:12.729;;;;9
192.7415;00:03:12.741;;;;10
192.7416;00:03:12.741;;;;10
192.7493;00:03:12.749;;;;9
192.7494;00:03:12.749;;;;9
192.7616;00:03:12.761;;;;10
192.7617;00:03:12.761;;;;10
192.7694;00:03:12.769;;;;9
192.7695;00:03:12.769;;;;9
192.7817;00:03:12.781;;;;10
192.7818;00:03:12.781;;;;10
192.7895;00:03:12.789;;;;9
192.7895;00:03:12.789;;;;9
192.8018;00:03:12.801;;;;10
192.8018;00:03:12.801;;;;10
192.8095;00:03:12.809;;;;9
192.8096;00:03:12.809;;;;9
192.8218;00:03:12.821;;;;10
192.8219;00:03:12.821;;;;10
192.8296;00:03:12.829;;;;9
192.8297;00:03:12.829;;;;9
192.8419;00:03:12.841;;;;10
192.8420;00:03:12.842;;;;10
192.8497;00:03:12.849;;;;9
192.8498;00:03:12.849;;;;9
192.8620;00:03:12.862;;;;10
192.8622;00:03:12.862;;;;10
192.8698;00:03:12.869;;;;9
192.8698;00:03:12.869;;;;9
192.8821;00:03:12.882;;;;10
192.8822;00:03:12.882;;;;10
192.8898;00:03:12.889;;;;9
192.8899;00:03:12.889;;;;9
192.9022;00:03:12.902;;;;10
192.9023;00:03:12.902;;;;10
192.9099;00:03:12.909;;;;9
192.9100;00:03:12.910;;;;9
192.9223;00:03:12.922;;;;10
192.9224;00:03:12.922;;;;10
192.9300;00:03:12.930;;;;9
192.9301;00:03:12.930;;;;9
192.9424;00:03:12.942;;;;10
192.9424;00:03:12.942;;;;10
192.9501;00:03:12.950;;;;9
192.9502;00:03:12.950;;;;9
192.9624;00:03:12.962;;;;10
192.9625;00:03:12.962;;;;10
192.9702;00:03:12.970;;;;9
192.9703;00:03:12.970;;;;9
192.9825;00:03:12.982;;;;10
192.9826;00:03:12.982;;;;10
192.9903;00:03:12.990;;;;9
192.9904;00:03:12.990;;;;9
193.0026;00:03:13.002;;;;10
193.0027;00:03:13.002;;;;10
193.0104;00:03:13.010;;;;9
193.0105;00:03:13.010;;;;9
193.0227;00:03:13.022;;;;10
193.0228;00:03:13.022;;;;10
193.0305;00:03:13.030;;;;9
193.0305;00:03:13.030;;;;9
193.0428;00:03:13.042;;;;10
193.0429;00:03:13.042;;;;10
193.0506;00:03:13.050;;;;9
193.0506;00:03:13.050;;;;9
193.0629;00:03:13.062;;;;10
193.0629;00:03:13.062;;;;10
193.0706;00:03:13.070;;;;9
193.0707;00:03:13.070;;;;9
193.0830;00:03:13.083;;;;10
193.0830;00:03:13.083;;;;10
193.0907;00:03:13.090;;;;9
193.0908;00:03:13.090;;;;9
193.1030;00:03:13.103;;;;10
193.1032;00:03:13.103;;;;10
193.1108;00:03:13.110;;;;9
193.1109;00:03:13.110;;;;9
193.1232;00:03:13.123;;;;10
193.1232;00:03:13.123;;;;10
193.1309;00:03:13.130;;;;9
193.1310;00:03:13.131;;;;9
193.1432;00:03:13.143;;;;10
193.1433;00:03:13.143;;;;10
193.1510;00:03:13.151;;;;9
193.1511;00:03:13.151;;;;9
193.1633;00:03:13.163;;;;10
193.1634;00:03:13.163;;;;10
193.1711;00:03:13.171;;;;9
193.1712;00:03:13.171;;;;9
193.1834;00:03:13.183;;;;10
193.1835;00:03:13.183;;;;10
193.1912;00:03:13.191;;;;9
193.1913;00:03:13.191;;;;9
193.2035;00:03:13.203;;;;10
193.2035;00:03:13.203;;;;10
193.2112;00:03:13.211;;;;9
193.2113;00:03:13.211;;;;9
193.2235;00:03:13.223;;;;10
193.2236;00:03:13.223;;;;10
193.2313;00:03:13.231;;;;9
193.2314;00:03:13.231;;;;9
193.2436;00:03:13.243;;;;10
193.2437;00:03:13.243;;;;10
193.2514;00:03:13.251;;;;9
193.2515;00:03:13.251;;;;9
193.2637;00:03:13.263;;;;10
193.2638;00:03:13.263;;;;10
194.1449;00:03:14.144;0,5;0,5;0
194.2738;00:03:14.273;;;;19330
194.2742;00:03:14.274;;;;19331
194.2745;00:03:14.274;0,5;0;0,5
194.2745;00:03:14.274;;;;17115
194.2748;00:03:14.274;0,5;1;0,5
194.2748;00:03:14.274;;;;17116
194.2934;00:03:14.293;;;;19350
194.2934;00:03:14.293;;;;19350
194.2937;00:03:14.293;0,5;1;0,5
194.2937;00:03:14.293;;;;17115
194.2939;00:03:14.293;0,5;1;0,5
194.2939;00:03:14.293;;;;17115
194.3135;00:03:14.313;;;;19370
194.3136;00:03:14.313;;;;19370
194.3140;00:03:14.314;0,5;1;0,5
194.3141;00:03:14.314;;;;17115
194.3144;00:03:14.314;0,5;1;0,5
194.3145;00:03:14.314;;;;17115
194.3338;00:03:14.333;0,5;1;0,5
194.3338;00:03:14.333;;;;17114
194.3342;00:03:14.334;0,5;1;0,5
194.3342;00:03:14.334;;;;17114
194.3347;00:03:14.334;;;;19391
194.3353;00:03:14.335;;;;19391
194.3539;00:03:14.353;0,5;1;0,5
194.3539;00:03:14.353;;;;17114
194.3542;00:03:14.354;0,5;1;0,5
194.3542;00:03:14.354;;;;17114
194.3547;00:03:14.354;;;;19411
194.3551;00:03:14.355;;;;19411
194.3740;00:03:14.374;0,5;1;0,5
194.3740;00:03:14.374;;;;17114
194.3744;00:03:14.374;0,5;1;0,5
194.3745;00:03:14.374;;;;17114
194.3751;00:03:14.375;;;;19431
194.3757;00:03:14.375;;;;19431
194.3941;00:03:14.394;0,5;1;0,5
194.3941;00:03:14.394;;;;17114
194.3946;00:03:14.394;0,5;1;0,5
194.3947;00:03:14.394;;;;17114
194.3952;00:03:14.395;;;;19451
194.3958;00:03:14.395;;;;19451
194.4141;00:03:14.414;0,5;1;0,5
194.4142;00:03:14.414;;;;17114
194.4145;00:03:14.414;0,5;1;0,5
194.4145;00:03:14.414;;;;17114
194.4151;00:03:14.415;;;;19471
194.4157;00:03:14.415;;;;19471
194.4343;00:03:14.434;0,5;1;0,5
194.4343;00:03:14.434;;;;17114
194.4347;00:03:14.434;0,5;1;0,5
194.4348;00:03:14.434;;;;17114
194.4354;00:03:14.435;;;;19491
194.4361;00:03:14.436;;;;19491
194.4541;00:03:14.454;0,5;1;0,5
194.4542;00:03:14.454;;;;17114
194.4544;00:03:14.454;0,5;1;0,5
194.4545;00:03:14.454;;;;17114
194.4549;00:03:14.454;;;;19510
194.4553;00:03:14.455;;;;19511
194.4742;00:03:14.474;0,5;1;0,5
194.4743;00:03:14.474;;;;17114
194.4745;00:03:14.474;0,5;1;0,5
194.4745;00:03:14.474;;;;17114
194.4750;00:03:14.475;;;;19530
194.4751;00:03:14.475;;;;19530
194.4943;00:03:14.494;0,5;1;0,5
194.4943;00:03:14.494;;;;17114
194.4945;00:03:14.494;0,5;1;0,5
194.4945;00:03:14.494;;;;17114
194.4946;00:03:14.494;;;;19550
194.4947;00:03:14.494;;;;19550
196.1450;00:03:16.145;0,5;0,5;1
196.9083;00:03:16.908;;;;21963
196.9084;00:03:16.908;;;;21963
196.9088;00:03:16.908;0,5;0;0,5
196.9089;00:03:16.908;;;;19508
196.9092;00:03:16.909;0,5;1;0,5
196.9092;00:03:16.909;;;;19508
196.9283;00:03:16.928;;;;21983
196.9284;00:03:16.928;;;;21983
196.9288;00:03:16.928;0,5;1;0,5
196.9288;00:03:16.928;;;;19508
196.9291;00:03:16.929;0,5;1;0,5
196.9291;00:03:16.929;;;;19508
196.9484;00:03:16.948;;;;22003
196.9485;00:03:16.948;;;;22003
196.9488;00:03:16.948;0,5;1;0,5
196.9488;00:03:16.948;;;;19508
196.9491;00:03:16.949;0,5;1;0,5
196.9492;00:03:16.949;;;;19508
196.9684;00:03:16.968;;;;22023
196.9685;00:03:16.968;;;;22023
196.9689;00:03:16.968;0,5;1;0,5
196.9689;00:03:16.968;;;;19508
196.9692;00:03:16.969;0,5;1;0,5
196.9693;00:03:16.969;;;;19508
196.9885;00:03:16.988;;;;22043
196.9886;00:03:16.988;;;;22043
196.9890;00:03:16.989;0,5;1;0,5
196.9890;00:03:16.989;;;;19508
196.9894;00:03:16.989;0,5;1;0,5
196.9894;00:03:16.989;;;;19508
197.0086;00:03:17.008;;;;22063
197.0087;00:03:17.008;;;;22063
197.0090;00:03:17.009;0,5;1;0,5
197.0091;00:03:17.009;;;;19508
197.0094;00:03:17.009;0,5;1;0,5
197.0094;00:03:17.009;;;;19508
197.0287;00:03:17.028;;;;22083
197.0288;00:03:17.028;;;;22083
197.0292;00:03:17.029;0,5;1;0,5
197.0292;00:03:17.029;;;;19508
197.0295;00:03:17.029;0,5;1;0,5
197.0295;00:03:17.029;;;;19508
197.0488;00:03:17.048;;;;22103
197.0490;00:03:17.049;;;;22103
197.0493;00:03:17.049;0,5;1;0,5
197.0493;00:03:17.049;;;;19508
197.0496;00:03:17.049;0,5;1;0,5
197.0497;00:03:17.049;;;;19508
197.0689;00:03:17.068;;;;22123
197.0695;00:03:17.069;;;;22124
197.0700;00:03:17.070;0,5;1;0,5
197.0700;00:03:17.070;;;;19509
197.0703;00:03:17.070;0,5;1;0,5
197.0703;00:03:17.070;;;;19509
197.0894;00:03:17.089;;;;22143
197.0899;00:03:17.089;;;;22144
197.0904;00:03:17.090;0,5;1;0,5
197.0904;00:03:17.090;;;;19509
197.0908;00:03:17.090;0,5;1;0,5
197.0909;00:03:17.090;;;;19510
197.1094;00:03:17.109;;;;22163
197.1099;00:03:17.109;;;;22164
197.1106;00:03:17.110;0,5;1;0,5
197.1106;00:03:17.110;;;;19510
197.1111;00:03:17.111;0,5;1;0,5
197.1112;00:03:17.111;;;;19510
197.1295;00:03:17.129;;;;22183
197.1300;00:03:17.130;;;;22184
197.1307;00:03:17.130;0,5;1;0,5
197.1307;00:03:17.130;;;;19510
197.1311;00:03:17.131;0,5;1;0,5
197.1312;00:03:17.131;;;;19510
197.1495;00:03:17.149;;;;22203
197.1500;00:03:17.150;;;;22204
197.1505;00:03:17.150;0,5;1;0,5
197.1505;00:03:17.150;;;;19509
197.1508;00:03:17.150;0,5;1;0,5
197.1509;00:03:17.150;;;;19510
197.1697;00:03:17.169;;;;22223
197.1702;00:03:17.170;;;;22224
197.1707;00:03:17.170;0,5;1;0,5
197.1707;00:03:17.170;;;;19510
197.1710;00:03:17.171;0,5;1;0,5
197.1711;00:03:17.171;;;;19510
197.1897;00:03:17.189;;;;22243
197.1901;00:03:17.190;;;;22244
197.1906;00:03:17.190;0,5;1;0,5
197.1907;00:03:17.190;;;;19509
197.1910;00:03:17.191;0,5;1;0,5
197.1910;00:03:17.191;;;;19510
197.2097;00:03:17.209;;;;22263
197.2102;00:03:17.210;;;;22264
197.2107;00:03:17.210;0,5;1;0,5
197.2107;00:03:17.210;;;;19509
197.2111;00:03:17.211;0,5;1;0,5
197.2111;00:03:17.211;;;;19510
197.2299;00:03:17.229;;;;22283
197.2300;00:03:17.230;;;;22283
197.2305;00:03:17.230;0,5;1;0,5
197.2305;00:03:17.230;;;;19509
197.2308;00:03:17.230;0,5;1;0,5
197.2309;00:03:17.230;;;;19509
197.2495;00:03:17.249;;;;22303
197.2496;00:03:17.249;;;;22303
197.2501;00:03:17.250;0,5;1;0,5
197.2501;00:03:17.250;;;;19509
