write_delta_time;write_delta_data;write_debit
0.0303000000000111;35;2310.23102310146
0.0203999999999951;35;3431.37254902043
0.00450000000000728;35;15555.5555555304
0.025100000000009;35;2788.84462151294
0.0198999999999785;35;3517.58793970229
0.0301000000000045;35;2325.58139534849
0.0200000000000102;35;3499.99999999821
0.0301000000000045;35;2325.58139534849
0.0197000000000003;35;3553.29949238574
0.030099999999976;35;2325.58139535069
0.0200000000000102;35;3499.99999999821
0.0301000000000045;35;2325.58139534849
0.0198000000000036;35;3535.35353535289
0.0302000000000078;35;2317.88079470139
0.0197000000000003;35;3553.29949238574
0.030399999999986;35;2302.63157894843
0.0198000000000036;35;3535.35353535289
0.0300000000000011;35;2333.33333333324
0.0198000000000036;35;3535.35353535289
0.0108999999999924;35;6422.01834862835
0.00100000000000477;35;69999.9999996658
0.00520000000000209;18;6923.07692307414
0.00309999999998922;20;12903.2258064965
0.00999999999999091;35;7000.00000000637
0.0301000000000045;35;2325.58139534849
0.0198000000000036;35;3535.35353535289
0.0303000000000111;35;2310.23102310146
0.0199000000000069;35;3517.58793969727
0.0300000000000011;35;2333.33333333324
0.0200999999999851;35;3482.58706467919
0.0446000000000026;35;1569.50672645731
0.00559999999998695;35;12500.0000000291
0.0302000000000078;35;2317.88079470139
0.0192000000000121;35;3645.83333333104
0.0302999999999827;35;2310.23102310363
0.0198000000000036;35;3535.35353535289
0.0301000000000045;35;2325.58139534849
0.0201999999999884;35;3465.34653465545
0.0304000000000144;35;2302.63157894628
0.00110000000000809;35;63636.3636358954
0.0181999999999789;35;3846.15384615831
0.0302000000000078;35;2317.88079470139
0.0198000000000036;35;3535.35353535289
0.0302000000000078;35;2317.88079470139
0.0200999999999851;35;3482.58706467919
0.0305000000000177;35;2295.08196721178
0.0191999999999837;35;3645.83333333643
0.0305000000000177;35;2295.08196721178
0.00109999999997967;35;63636.3636375396
0.0186999999999955;35;3743.31550802229
0.0298000000000229;35;2348.9932885888
0.0199999999999818;35;3500.00000000318
0.0305000000000177;35;2295.08196721178
0.0191999999999837;35;3645.83333333643
0.0304000000000144;35;2302.63157894628
0.0197000000000003;35;3553.29949238574
0.0305999999999926;35;2287.58169934696
0.00110000000000809;35;63636.3636358954
0.0182999999999822;35;3825.13661202557
0.0322000000000173;35;2173.91304347709
0.0180000000000007;35;3888.88888888874
0.0301000000000045;35;2325.58139534849
0.0197999999999752;35;3535.35353535797
0.0302000000000078;35;2317.88079470139
0.0201000000000136;35;3482.58706467427
0.0307999999999993;35;2272.72727272733
0.00109999999997967;18;32727.2727278775
0.00500000000002387;20;7999.9999999618
0.0126999999999953;35;5511.8110236241
0.030399999999986;35;2302.63157894843
0.0199000000000069;35;3517.58793969727
0.0301000000000045;35;2325.58139534849
0.0199000000000069;35;3517.58793969727
0.0300000000000011;35;2333.33333333324
0.0198999999999785;35;3517.58793970229
0.0312000000000126;35;2243.58974358884
0.00110000000000809;35;63636.3636358954
0.00689999999997326;35;10144.9275362712
0.00390000000001578;35;17948.7179486453
0.022199999999998;35;3153.15315315344
0.0149000000000115;35;4697.98657717759
0.0298999999999978;35;2341.13712374599
0.0202999999999918;35;3448.27586207036
0.0300000000000011;35;2333.33333333324
0.0194999999999936;35;3589.74358974476
0.0302000000000078;35;2317.88079470139
0.0200000000000102;35;3499.99999999821
0.0299999999999727;35;2333.33333333546
0.0197000000000003;35;3553.29949238574
0.0302000000000078;35;2317.88079470139
0.0198000000000036;35;3535.35353535289
0.0304000000000144;35;2302.63157894628
0.0197000000000003;35;3553.29949238574
0.0301999999999794;35;2317.88079470357
0.020700000000005;35;3381.64251207647
0.00110000000000809;35;63636.3636358954
0.00559999999998695;35;12500.0000000291
0.0226000000000113;35;3097.34513274182
0.0199000000000069;35;3517.58793969727
0.030099999999976;35;2325.58139535069
0.0200000000000102;35;3499.99999999821
0.0300000000000011;35;2333.33333333324
0.0198000000000036;35;3535.35353535289
0.0302000000000078;35;2317.88079470139
0.0199999999999818;35;3500.00000000318
0.00970000000000937;35;7216.49484535386
0.0202999999999918;35;3448.27586207036
0.0298999999999978;35;2341.13712374599
0.0200000000000102;35;3499.99999999821
0.0300000000000011;35;2333.33333333324
0.0198000000000036;35;3535.35353535289
0.0302000000000078;35;2317.88079470139
0.0200999999999851;35;3482.58706467919
0.0201000000000136;18;1791.0447761182
0.000999999999976353;20;40000.0000009459
0.00900000000001455;35;7777.7777777652
0.000900000000001455;35;77777.777777652
0.0198000000000036;35;3535.35353535289
0.0296999999999912;35;2356.90235690306
0.0192000000000121;35;3645.83333333104
0.030399999999986;35;2302.63157894843
0.0199000000000069;35;3517.58793969727
0.0301000000000045;35;2325.58139534849
0.0198999999999785;35;3517.58793970229
0.0303000000000111;35;2310.23102310146
0.0197000000000003;35;3553.29949238574
0.0302000000000078;35;2317.88079470139
0.0197000000000003;35;3553.29949238574
0.0301000000000045;35;2325.58139534849
0.0200999999999851;35;3482.58706467919
0.0298999999999978;35;2341.13712374599
0.0198000000000036;35;3535.35353535289
0.0309000000000026;35;2265.3721682846
0.00110000000000809;35;63636.3636358954
0.00600000000000023;35;11666.6666666662
0.0121999999999787;35;5737.70491804282
0.0300000000000011;35;2333.33333333324
0.0198000000000036;35;3535.35353535289
0.0303000000000111;35;2310.23102310146
0.0198000000000036;35;3535.35353535289
0.0301000000000045;35;2325.58139534849
0.0198999999999785;35;3517.58793970229
0.0302000000000078;35;2317.88079470139
0.0199000000000069;35;3517.58793969727
0.0297999999999945;35;2348.99328859104
0.0201999999999884;35;3465.34653465545
0.0300000000000011;35;2333.33333333324
0.0199000000000069;35;3517.58793969727
0.0301000000000045;35;2325.58139534849
0.0198000000000036;35;3535.35353535289
0.0305999999999926;35;2287.58169934696
0.00450000000000728;35;15555.5555555304
0.0149999999999864;35;4666.66666667091
0.0300000000000011;35;2333.33333333324
0.0201000000000136;35;3482.58706467427
0.0300000000000011;35;2333.33333333324
0.0200999999999851;35;3482.58706467919
0.0298999999999978;35;2341.13712374599
0.0199000000000069;35;3517.58793969727
0.0202000000000169;18;1782.17821782029
0.000999999999976353;20;40000.0000009459
0.00910000000001787;35;7692.30769229259
0.000900000000001455;35;77777.777777652
0.028899999999993;35;2422.14532872031
0.0198000000000036;35;3535.35353535289
0.0302999999999827;35;2310.23102310363
0.0197000000000003;35;3553.29949238574
0.0302000000000078;35;2317.88079470139
0.0199000000000069;35;3517.58793969727
0.030399999999986;35;2302.63157894843
0.0202000000000169;35;3465.34653465057
0.00100000000000477;35;69999.9999996658
0.00569999999999027;35;12280.7017544069
0.0227999999999895;35;3070.17543859791
0.0349000000000217;35;2005.73065902454
0.014899999999983;35;4697.98657718656
0.0206000000000017;35;3398.0582524269
0.0296000000000163;35;2364.86486486356
0.0199999999999818;35;3500.00000000318
0.0300000000000011;35;2333.33333333324
0.0199000000000069;35;3517.58793969727
0.0300000000000011;35;2333.33333333324
0.0200999999999851;35;3482.58706467919
0.0303000000000111;35;2310.23102310146
0.0197000000000003;35;3553.29949238574
0.030699999999996;35;2280.13029315991
0.0191000000000088;35;3664.9214659669
0.0302000000000078;35;2317.88079470139
0.0206000000000017;35;3398.0582524269
0.000899999999973033;35;77777.7777801082
0.00580000000002201;35;12068.9655171956
0.023399999999981;35;2991.45299145542
0.0192000000000121;35;3645.83333333104
0.0298999999999978;35;2341.13712374599
0.0201999999999884;35;3465.34653465545
0.0300000000000011;35;2333.33333333324
0.0198000000000036;35;3535.35353535289
0.0304000000000144;35;2302.63157894628
0.0198000000000036;35;3535.35353535289
0.0298999999999978;35;2341.13712374599
0.0198999999999785;35;3517.58793970229
0.0303000000000111;35;2310.23102310146
0.0197000000000003;35;3553.29949238574
0.0302000000000078;35;2317.88079470139
0.0199999999999818;35;3500.00000000318
0.0300000000000011;35;2333.33333333324
0.0101000000000226;20;3960.39603959508
0.000999999999976353;18;36000.0000008513
0.00860000000000127;35;8139.53488371973
0.0104000000000042;35;6730.76923076652
0.0198000000000036;35;3535.35353535289
0.0302000000000078;35;2317.88079470139
0.0200999999999851;35;3482.58706467919
0.0298000000000229;35;2348.9932885888
0.0200999999999851;35;3482.58706467919
0.0303000000000111;35;2310.23102310146
0.0194999999999936;35;3589.74358974476
0.0304999999999893;35;2295.08196721392
0.00530000000000541;35;13207.5471697978
0.0142000000000166;35;4929.57746478295
0.0301999999999794;35;2317.88079470357
0.0242000000000075;35;2892.56198347017
0.0258000000000038;35;2713.17829457324
0.0197000000000003;35;3553.29949238574
0.0305999999999926;35;2287.58169934696
0.0193999999999903;35;3608.24742268221
0.0306000000000211;35;2287.58169934483
0.00109999999997967;35;63636.3636375396
0.0187000000000239;35;3743.3155080166
0.0296999999999912;35;2356.90235690306
0.0200999999999851;35;3482.58706467919
0.0300000000000011;35;2333.33333333324
0.0198000000000036;35;3535.35353535289
0.0303000000000111;35;2310.23102310146
0.0197000000000003;35;3553.29949238574
0.0302999999999827;35;2310.23102310363
0.0198000000000036;35;3535.35353535289
0.0301000000000045;35;2325.58139534849
0.0200000000000102;35;3499.99999999821
0.0301000000000045;35;2325.58139534849
0.0206000000000017;35;3398.0582524269
0.0291999999999746;35;2397.26027397469
0.0203000000000202;35;3448.27586206554
0.0313999999999908;35;2229.29936305798
0.00110000000000809;35;63636.3636358954
0.00639999999998508;35;10937.5000000255
0.00339999999999918;35;20588.2352941226
0.0175000000000125;35;3999.99999999714
0.0200999999999851;35;3482.58706467919
0.0300000000000011;35;2333.33333333324
0.0199000000000069;35;3517.58793969727
0.0297999999999945;35;2348.99328859104
0.0201000000000136;35;3482.58706467427
0.0311999999999841;35;2243.58974359089
0.00110000000000809;20;36363.6363633688
0.00419999999999732;18;8571.42857143405
0.0135999999999967;35;5147.05882353065
0.0302000000000078;35;2317.88079470139
0.0198000000000036;35;3535.35353535289
0.0300000000000011;35;2333.33333333324
0.0203999999999951;35;3431.37254902043
0.0296999999999912;35;2356.90235690306
0.022500000000008;35;3111.11111111001
0.030699999999996;35;2280.13029315991
0.00210000000001287;38;36190.4761902544
0.0135999999999967;38;5588.23529411899
0.00239999999999441;35;29166.6666667346
0.00470000000001392;35;14893.6170212325
0.00729999999998654;38;10410.9589041288
0.0101999999999975;38;7450.98039215866
0.00630000000001019;35;11111.1111110931
0.0144999999999982;38;5241.37931034549
0.00919999999999277;35;7608.69565217989
0.00200000000000955;38;37999.9999998186
0.0139000000000067;38;5467.62589927795
0.0266999999999769;38;2846.44194756801
0.00650000000001683;35;10769.2307692029
0.00399999999999068;35;17500.0000000408
0.0104000000000042;38;7307.69230768937
0.00939999999999941;38;8085.10638297923
0.00339999999999918;35;20588.2352941226
0.0137;38;5547.44525547443
0.0100999999999942;35;6930.69306931089
0.0040000000000191;38;18999.9999999093
0.0113999999999805;38;6666.66666667805
0.00990000000001601;38;7676.76767675526
0.00229999999999109;35;30434.7826088136
0.011099999999999;38;6846.84684684746
0.00819999999998799;35;8536.58536586616
0.00110000000000809;35;63636.3636358954
0.00999999999999091;38;7600.00000000691
0.011400000000009;38;6666.66666666143
0.00730000000001496;35;9589.04109587076
0.0106999999999857;38;7102.80373832724
0.0100999999999942;35;6930.69306931089
0.00120000000001141;38;63333.3333327309
0.0146000000000015;38;5205.47945205426
0.00989999999998759;38;7676.7676767773
0.00360000000000582;35;19444.444444413
0.0112000000000023;38;6785.71428571288
0.00860000000000127;35;8139.53488371973
0.00739999999998986;38;10270.2702702843
0.0121000000000038;38;6280.99173553523
0.0104000000000042;38;7307.69230768937
0.00110000000000809;35;63636.3636358954
0.0106999999999857;38;7102.80373832724
0.00880000000000791;35;7954.5454545383
0.00839999999999463;38;9047.61904762483
0.0104000000000042;38;7307.69230768937
0.0105000000000075;35;6666.6666666619
0.0204999999999984;35;3414.63414634173
0.00110000000000809;35;63636.3636358954
0.0292999999999779;35;2389.07849829532
0.0189000000000021;35;3703.70370370328
0.0105000000000075;38;7238.09523809007
0.0117999999999938;38;6440.67796610507
0.00790000000000646;35;8860.75949366364
0.0075999999999965;38;10000.0000000046
0.0116999999999905;38;6495.72649573177
0.00240000000002283;35;29166.6666663892
0.0152999999999963;38;4967.3202614391
0.0116999999999905;38;6495.72649573177
0.00239999999999441;35;29166.6666667346
0.0109999999999957;38;6909.09090909362
0.00860000000000127;35;8139.53488371973
0.0133000000000152;38;5714.28571427919
0.0143999999999949;38;5277.77777777966
0.00440000000000396;35;15909.0909090766
0.00899999999998613;38;8444.44444445746
0.00820000000001642;35;8536.58536583657
0.00880000000000791;38;8636.36363635587
0.0128999999999735;38;5891.47286822916
0.00830000000001974;35;8433.73493973898
0.0165000000000077;38;4606.06060605845
0.00489999999999213;35;14285.7142857372
0.0285999999999831;35;2447.5524475539
0.011099999999999;38;6846.84684684746
0.00930000000002451;35;7526.88172041027
0.00989999999998759;38;7676.7676767773
0.0103000000000009;38;7378.64077669841
0.0132000000000119;35;5303.03030302553
0.00179999999997449;38;42222.2222228206
0.0118000000000222;38;6440.67796608956
0.00239999999999441;35;29166.6666667346
0.0180000000000007;38;4222.22222222206
0.0168999999999926;35;4142.01183432134
0.00120000000001141;20;33333.3333330163
0.00430000000000064;18;8372.09302325457
0.00379999999998404;38;20000.000000084
0.00640000000001351;35;10937.4999999769
0.00459999999998217;35;15217.3913044068
0.00520000000000209;35;13461.538461533
0.0151000000000181;38;5033.11258277542
0.00459999999998217;35;15217.3913044068
0.0115000000000123;38;6608.69565216686
0.0141999999999882;38;5352.11267606078
0.00450000000000728;35;15555.5555555304
0.0172000000000025;38;4418.60465116214
0.0035000000000025;35;19999.9999999857
0.0112000000000023;38;6785.71428571288
0.0173999999999808;38;4367.81609195885
0.00240000000002283;35;29166.6666663892
0.0172999999999774;38;4393.06358382076
0.00230000000001951;35;30434.7826084375
0.0139000000000067;38;5467.62589927795
0.0108999999999924;38;6972.47706422507
0.00389999999998736;35;17948.7179487761
0.0151000000000181;38;5033.11258277542
0.00509999999999877;35;13725.4901960817
0.0114999999999839;38;6608.69565218319
0.0156000000000063;38;4871.79487179291
0.002900000000011;35;24137.9310343912
0.0197000000000003;28;2842.63959390859
0.00449999999997885;35;15555.5555556287
0.0126000000000204;28;4444.44444443726
0.0168999999999926;35;4142.01183432134
0.00209999999998445;28;26666.6666668642
0.0160000000000196;35;4374.99999999465
0.00159999999999627;28;35000.0000000816
0.0492999999999881;28;1135.90263691711
0.00480000000001723;35;14583.333333281
0.00419999999999732;35;16666.6666666773
0.0153999999999996;28;3636.36363636372
0.00309999999998922;35;22580.6451613688
0.0199000000000069;28;2814.07035175782
0.00389999999998736;35;17948.7179487761
0.0131000000000085;28;4274.80916030255
0.0133999999999901;28;4179.10447761503
0.00120000000001141;35;58333.3333327785
0.00550000000001205;35;12727.2727272448
0.0154999999999745;35;4516.12903226548
0.00170000000002801;28;32941.1764700454
0.0167999999999893;28;3333.33333333546
0.00870000000000459;35;8045.97701149
0.0120000000000005;28;4666.66666666649
0.00799999999998136;35;8750.00000002039
0.0122000000000071;28;4590.16393442356
0.015500000000003;28;3612.90322580576
0.00280000000000769;35;24999.9999999314
0.0185999999999922;28;3010.75268817331
0.00229999999999109;35;30434.7826088136
0.0161999999999978;28;3456.79012345727
0.0150000000000148;35;4666.66666666207
0.00169999999999959;28;32941.1764705962
0.0183999999999855;35;3804.34782608995
0.0040000000000191;28;13999.9999999332
0.0105999999999824;28;5283.0188679333
0.0178000000000225;35;3932.58426965796
0.00119999999998299;35;58333.3333341601
0.00440000000000396;28;12727.2727272613
0.0122000000000071;35;5737.70491802945
0.00199999999998113;28;28000.0000002642
0.0187999999999988;28;2978.72340425551
0.00650000000001683;35;10769.2307692029
0.011099999999999;28;5045.0450450455
0.0115999999999872;35;6034.48275862736
0.00169999999999959;28;32941.1764705962
0.0202000000000169;28;2772.27722772046
0.00549999999998363;35;12727.2727273106
0.0117000000000189;28;4786.32478631705
0.00789999999997804;35;8860.75949369552
0.00980000000001269;28;5714.28571427832
0.0165000000000077;28;3393.9393939378
0.00360000000000582;35;19444.444444413
0.0141999999999882;28;3943.66197183426
0.00589999999999691;35;11864.4067796672
0.0123000000000104;28;4552.84552845143
0.0132999999999868;28;4210.52631579366
0.00470000000001392;35;14893.6170212325
0.00279999999997926;35;25000.0000001851
0.0195000000000221;35;3589.74358973953
0.00399999999999068;28;14000.0000000326
0.0166999999999859;28;3353.29341317647
0.00680000000002678;35;10294.1176470183
0.00819999999998799;28;6829.26829269293
0.015500000000003;35;4516.1290322572
0.00200000000000955;28;27999.9999998663
0.0143999999999949;28;3888.88888889028
0.0135999999999967;35;5147.05882353065
0.00199999999998113;28;28000.0000002642
0.0131000000000085;28;4274.80916030255
0.00200000000000955;35;34999.9999998329
0.0253999999999905;28;2204.72440944964
0.00530000000000541;35;13207.5471697978
0.0190000000000055;35;3684.21052631473
0.00109999999997967;20;36363.6363643083
0.00530000000000541;18;6792.45283018174
0.0134000000000185;28;4179.10447760617
0.0108999999999924;35;6422.01834862835
0.00120000000001141;28;46666.6666662228
0.0176999999999907;28;3163.84180791126
0.00129999999998631;35;53846.1538467208
0.011400000000009;28;4912.28070175053
0.0121000000000038;28;4628.09917355228
0.00489999999999213;35;14285.7142857372
0.0204999999999984;35;3414.63414634173
0.0166000000000111;28;3373.49397590137
0.012299999999982;28;4552.84552846195
0.00240000000002283;35;29166.6666663892
0.0129999999999768;28;4307.69230769999
0.00580000000002201;35;12068.9655171956
0.0121999999999787;28;4590.16393443425
0.0130000000000052;28;4307.69230769058
0.00440000000000396;35;15909.0909090766
0.0201000000000136;35;3482.58706467427
0.025999999999982;28;2153.84615384764
0.00509999999999877;35;13725.4901960817
0.00530000000000541;35;13207.5471697978
0.00430000000000064;35;16279.0697674395
0.00370000000000914;35;18918.9189188722
0.0156999999999812;38;4840.764331216
0.00110000000000809;35;63636.3636358954
0.012599999999992;38;6031.74603174989
0.00600000000000023;35;11666.6666666662
0.0075000000000216;38;10133.3333333041
0.0140999999999849;38;5390.07092199159
0.00849999999999795;35;8235.29411764904
0.00710000000000832;38;10704.2253521001
0.015500000000003;35;4516.1290322572
0.00389999999998736;38;19487.1794872427
0.015500000000003;38;4903.22580645068
0.0435999999999979;35;1605.50458715604
0.0046000000000106;35;15217.3913043128
0.00520000000000209;38;14615.3846153787
0.00520000000000209;35;13461.538461533
0.00829999999999131;38;9156.62650603368
0.0112000000000023;35;6249.99999999871
0.00999999999999091;38;7600.00000000691
0.00939999999999941;38;8085.10638297923
0.0124000000000137;35;5645.16129031633
0.00169999999999959;38;44705.8823529519
0.0129000000000019;38;5891.47286821618
0.00489999999999213;35;14285.7142857372
0.0131000000000085;38;5801.52671755347
0.0130999999999801;38;5801.52671756605
0.00280000000000769;35;24999.9999999314
0.01400000000001;38;5428.57142856755
0.00589999999999691;35;11864.4067796672
0.00970000000000937;38;7835.05154638419
0.0157999999999845;38;4810.1265822832
0.00430000000000064;35;16279.0697674395
0.0115000000000123;38;6608.69565216686
0.0115999999999872;35;6034.48275862736
0.00169999999999959;38;44705.8823529519
0.0129000000000019;38;5891.47286821618
0.0152999999999963;35;4575.16339869391
0.00200000000000955;38;37999.9999998186
0.0114999999999839;38;6608.69565218319
0.0034000000000276;35;20588.2352939505
0.00489999999999213;35;14285.7142857372
0.0169999999999959;38;4470.58823529519
0.00800000000000978;35;8749.99999998931
0.0123999999999853;38;6129.03225807178
0.0106000000000108;35;6603.77358489892
0.00169999999999959;38;44705.8823529519
0.0123999999999853;38;6129.03225807178
0.0101999999999975;38;7450.98039215866
0.00280000000000769;35;24999.9999999314
0.0212999999999965;35;3286.38497652635
0.00120000000001141;38;63333.3333327309
0.0129000000000019;38;5891.47286821618
0.0170999999999992;35;4093.56725146217
0.00209999999998445;38;36190.4761907442
0.0101999999999975;38;7450.98039215866
0.00500000000002387;35;13999.9999999332
0.012299999999982;38;6178.86178862693
0.012599999999992;38;6031.74603174989
0.00510000000002719;35;13725.4901960052
0.0135999999999967;38;5588.23529411899
0.00679999999999836;35;10294.1176470613
0.00289999999998258;35;24137.9310346277
0.00939999999999941;38;8085.10638297923
0.0199000000000069;35;3517.58793969727
0.00200000000000955;38;37999.9999998186
0.0126999999999953;38;5984.25196850617
0.00280000000000769;35;24999.9999999314
0.0129999999999768;38;5846.15384616428
0.0173000000000059;38;4393.06358381354
0.00390000000001578;35;17948.7179486453
0.00879999999997949;38;8636.36363638377
0.00690000000000168;35;10144.9275362294
0.0139000000000067;38;5467.62589927795
0.0153999999999996;38;4935.06493506505
0.00239999999999441;35;29166.6666667346
0.0127999999999986;38;5937.50000000065
0.00560000000001537;35;12499.9999999657
0.00960000000000605;38;7916.66666666168
0.0112999999999772;20;3539.82300885669
0.00110000000000809;18;32727.2727270319
0.00970000000000937;35;7216.49484535386
0.00479999999998881;38;15833.3333333702
0.0185999999999922;35;3763.44086021664
0.00110000000000809;35;63636.3636358954
0.00560000000001537;35;12499.9999999657
0.00309999999998922;38;24516.1290323433
0.00919999999999277;35;7608.69565217989
0.00300000000001432;38;25333.3333332124
0.00589999999999691;35;11864.4067796672
0.0189000000000021;38;4021.16402116357
0.0124999999999886;35;5600.00000000509
0.00200000000000955;38;37999.9999998186
0.0146000000000015;35;4794.52054794471
0.00110000000000809;38;69090.9090904007
0.0150999999999897;38;5033.1125827849
0.0165000000000077;35;4242.42424242225
0.004099999999994;38;18536.5853658808
0.0160999999999945;35;4347.82608695802
0.0035000000000025;38;21714.2857142702
0.015500000000003;38;4903.22580645068
0.00999999999999091;35;7000.00000000637
0.00210000000001287;38;36190.4761902544
0.0180000000000007;35;3888.88888888874
0.00209999999998445;38;36190.4761907442
0.01430000000002;38;5314.68531467789
0.0137999999999749;35;5072.46376812515
0.00210000000001287;38;36190.4761902544
0.0132999999999868;38;5714.2857142914
0.00210000000001287;35;33333.3333331291
0.0189000000000021;28;2962.96296296263
0.0140999999999849;35;4964.53900709751
0.00200000000000955;28;27999.9999998663
0.017799999999994;35;3932.58426966424
0.00210000000001287;28;26666.6666665032
0.0189000000000021;28;2962.96296296263
0.00620000000000687;35;11290.3225806327
0.0115999999999872;28;4827.58620690189
0.0081000000000131;35;8641.975308628
0.012299999999982;28;4552.84552846195
0.0166000000000111;28;3373.49397590137
0.00209999999998445;35;33333.3333335802
0.0424000000000149;35;1650.94339622584
0.00679999999999836;35;10294.1176470613
0.00559999999998695;35;12500.0000000291
0.00800000000000978;35;8749.99999998931
0.00419999999999732;28;13333.3333333419
0.00499999999999545;35;14000.0000000127
0.0187999999999988;28;2978.72340425551
0.00769999999999982;35;9090.90909090931
0.0130000000000052;28;4307.69230769058
0.00710000000000832;35;9859.15492956591
0.00999999999999091;28;5600.00000000509
0.0141000000000133;28;3971.63120567001
0.00639999999998508;35;10937.5000000255
0.00990000000001601;28;5656.56565655651
0.00959999999997763;35;7291.66666668366
0.0131000000000085;28;4274.80916030255
0.0169999999999959;35;4117.64705882452
0.00880000000000791;28;6363.63636363064
0.0116999999999905;28;4786.32478632867
0.00120000000001141;35;58333.3333327785
0.0193999999999903;28;2886.59793814577
0.00960000000000605;35;7291.66666666207
0.0108999999999924;28;5137.61467890268
0.0123000000000104;35;5691.05691056429
0.00169999999999959;28;32941.1764705962
0.0165000000000077;28;3393.9393939378
0.00780000000000314;35;8974.35897435536
0.0106999999999857;28;5233.64485982007
0.00939999999999941;35;7446.80851063877
0.00909999999998945;28;6153.84615385329
0.0135000000000218;28;4148.14814814144
0.00719999999998322;35;9722.22222224488
0.0134000000000185;28;4179.10447760617
0.00679999999999836;35;10294.1176470613
0.0112000000000023;28;4999.99999999897
0.0135999999999967;28;4117.64705882452
0.00499999999999545;35;14000.0000000127
0.0156000000000063;28;3589.74358974215
0.00520000000000209;35;13461.538461533
0.0106999999999857;28;5233.64485982007
0.0180000000000007;28;3111.11111111099
0.00270000000000437;35;25925.925925884
0.00549999999998363;35;12727.2727273106
0.0125000000000171;35;5599.99999999236
0.00790000000000646;28;7088.60759493091
0.0130999999999801;28;4274.80916031183
0.00900000000001455;35;7777.7777777652
0.00899999999998613;28;6222.22222223181
0.0144000000000233;35;4861.11111110325
0.00169999999999959;28;32941.1764705962
0.0173999999999808;28;3218.39080460126
0.0105000000000075;35;6666.6666666619
0.00419999999999732;28;13333.3333333419
0.0153999999999996;35;4545.45454545465
0.00200000000000955;28;27999.9999998663
0.0166999999999859;28;3353.29341317647
0.0117999999999938;35;5932.20338983362
0.00200000000000955;28;27999.9999998663
0.00579999999999359;20;6896.55172414556
0.00419999999999732;18;8571.42857143405
0.00509999999999877;35;13725.4901960817
0.0147000000000048;28;3809.52380952256
0.0130000000000052;28;4307.69230769058
0.007000000000005;35;9999.99999999285
0.00399999999999068;35;17500.0000000408
0.00820000000001642;28;6829.26829266926
0.0129000000000019;35;5426.35658914648
0.00959999999997763;28;5833.33333334693
0.0141000000000133;35;4964.53900708751
0.00200000000000955;28;27999.9999998663
0.0146000000000015;28;3835.61643835577
0.0105999999999824;35;6603.77358491662
0.00110000000000809;28;50909.0909087163
0.0199000000000069;35;3517.58793969727
0.00319999999999254;28;17500.0000000408
0.00999999999999091;28;5600.00000000509
0.0134999999999934;28;4148.14814815017
0.00270000000000437;35;25925.925925884
0.0187999999999988;35;3723.40425531938
0.0113000000000056;28;4955.75221238691
0.00990000000001601;28;5656.56565655651
0.00869999999997617;35;8045.97701151629
0.0119000000000256;38;6386.55462183502
0.00979999999998427;35;7142.85714286861
0.00399999999999068;35;17500.0000000408
0.0035000000000025;38;21714.2857142702
0.0131000000000085;38;5801.52671755347
0.010799999999989;35;6481.48148148806
0.00410000000002242;38;18536.5853657523
0.0137;35;5109.48905109487
0.00909999999998945;38;8351.64835165803
0.0201999999999884;35;3465.34653465545
0.0107000000000141;38;7102.80373830837
0.0120000000000005;35;5833.33333333311
0.00200000000000955;38;37999.9999998186
0.0132999999999868;38;5714.2857142914
0.00909999999998945;38;8351.64835165803
0.00280000000000769;35;24999.9999999314
0.0124000000000137;38;6129.03225805773
0.00729999999998654;35;9589.04109590809
0.011400000000009;38;6666.66666666143
0.0186999999999955;35;3743.31550802229
0.0166999999999859;38;4550.89820359664
0.0384999999999991;35;1818.18181818186
0.00560000000001537;35;12499.9999999657
0.00929999999999609;35;7526.88172043327
0.00769999999999982;38;9870.1298701301
0.0113000000000056;38;6725.6637168108
0.0114999999999839;38;6608.69565218319
0.00110000000000809;35;63636.3636358954
0.0109999999999957;38;6909.09090909362
0.00990000000001601;35;7070.70707069564
0.00159999999999627;38;47500.0000001107
0.0206000000000017;38;3689.32038834921
0.00520000000000209;35;13461.538461533
0.0147000000000048;38;5170.06802720919
0.00969999999998095;35;7216.494845375
0.00200000000000955;38;37999.9999998186
0.0130000000000052;38;5846.15384615149
0.0113000000000056;38;6725.6637168108
0.00119999999998299;35;58333.3333341601
0.0199000000000069;35;3517.58793969727
0.00119999999998299;35;58333.3333341601
0.00660000000002015;35;10606.0606060282
0.00309999999998922;38;24516.1290323433
0.00839999999999463;38;9047.61904762483
0.00900000000001455;35;7777.7777777652
0.0132999999999868;38;5714.2857142914
0.0101999999999975;35;6862.74509804087
0.002900000000011;38;26206.8965516247
0.0158000000000129;38;4810.12658227455
0.0075999999999965;35;9210.52631579372
0.0157999999999845;38;4810.1265822832
0.00430000000000064;35;16279.0697674395
0.0100999999999942;38;7524.75247525183
0.0118999999999971;38;6386.55462185028
0.00840000000002306;35;8333.33333331046
0.0157999999999845;38;4810.1265822832
0.00419999999999732;35;16666.6666666773
0.0100000000000193;38;7599.99999998531
0.00989999999998759;38;7676.7676767773
0.0101999999999975;35;6862.74509804087
0.00950000000000273;38;7999.9999999977
0.0139000000000067;35;5035.97122301916
0.00219999999998777;38;34545.4545456466
0.0146000000000015;38;5205.47945205426
0.00929999999999609;35;7526.88172043327
0.011099999999999;38;6846.84684684746
0.0105000000000075;35;6666.6666666619
